DAY,MONTH,YEAR,HOUR,ENERGIA1,ENERGIA2,TEMPERATURA,UMIDADE,CHUVA,IRRADIACAO
16,11,15,18,0.0,0.0,22.53,79.24,0.2,49.34
16,11,15,19,0.0,0.0,22.41,79.21,0.0,15.21
17,11,15,07,0.0,0.0,19.99,78.73,3.7,1.25
17,11,15,08,0.0,0.0,19.99,78.76,2.8,15.91
17,11,15,09,0.0,0.0,19.94,78.71,1.2,69.94
17,11,15,10,0.0,0.0,20.1,78.76,0.6,137.88
17,11,15,11,0.0,0.0,20.83,79.01,0.1,153.41
17,11,15,12,0.0,0.0,21.09,79.02,0.3,206.28
17,11,15,13,0.0,0.0,21.7,79.18,0.0,107.4
17,11,15,14,0.0,0.0,21.62,79.18,2.6,114.86
17,11,15,15,0.0,0.0,21.33,79.03,3.9,229.39
17,11,15,16,0.0,0.0,21.51,79.03,1.0,107.16
17,11,15,17,0.2,0.1,22.62,79.51,0.0,262.91
17,11,15,18,0.6,0.7,23.01,79.58,0.0,217.98
17,11,15,19,0.2,0.1,23.68,79.7,0.0,39.88
18,11,15,06,0.0,0.1,19.59,78.88,0.0,10.11
18,11,15,07,0.2,0.1,19.67,78.89,0.0,48.32
18,11,15,08,0.6,0.6,20.08,78.9,0.0,154.07
18,11,15,09,1.1,1.1,21.4,79.53,0.0,290.36
18,11,15,10,1.5,1.5,22.42,79.71,0.0,391.03
18,11,15,11,1.8,1.7,23.09,79.93,0.0,467.01
18,11,15,12,2.2,2.2,24.86,80.21,0.0,616.3
18,11,15,13,2.4,2.3,26.79,80.44,0.0,705.55
18,11,15,14,1.2,1.2,26.55,80.38,0.0,321.75
18,11,15,15,0.2,0.2,23.68,79.88,5.9,36.92
18,11,15,16,0.5,0.5,22.05,79.39,3.5,132.89
18,11,15,17,0.4,0.4,21.81,79.46,0.1,102.15
18,11,15,18,0.2,0.2,21.62,79.39,0.1,46.34
18,11,15,19,0.1,0.0,21.24,79.39,0.0,10.54
19,11,15,06,0.0,0.0,19.39,79.15,0.0,4.56
19,11,15,07,0.1,0.1,19.38,79.14,0.0,29.1
19,11,15,08,0.6,0.6,19.89,79.17,0.0,152.66
19,11,15,09,1.6,1.6,22.3,79.97,0.0,451.99
19,11,15,10,2.1,2.1,23.91,80.36,0.0,605.99
19,11,15,11,3.0,2.9,25.94,80.84,0.0,909.68
19,11,15,12,3.3,3.3,26.73,80.76,0.0,1003.04
19,11,15,13,3.2,3.2,28.22,81.08,0.0,1039.41
19,11,15,14,2.4,2.3,29.07,81.35,0.0,691.18
19,11,15,15,0.5,0.6,28.33,81.2,0.0,144.55
19,11,15,16,0.1,0.1,26.02,80.63,2.9,28.27
19,11,15,17,0.0,0.0,22.92,79.94,6.9,2.2
19,11,15,18,0.0,0.0,21.95,79.81,18.8,0.82
19,11,15,19,0.1,0.1,20.33,79.32,0.5,21.12
02,11,15,06,0.0,0.0,18.54,76.72,0.0,4.83
02,11,15,07,0.2,0.2,18.73,76.8,0.0,43.18
02,11,15,08,0.4,0.4,19.15,76.87,0.0,95.63
02,11,15,09,0.4,0.4,19.55,76.97,0.0,113.55
02,11,15,10,0.5,0.5,19.59,76.97,0.0,107.89
02,11,15,11,0.5,0.4,19.55,76.95,0.6,111.86
02,11,15,12,0.9,0.9,18.5,76.72,2.0,208.13
02,11,15,13,1.2,1.2,18.79,76.79,1.0,292.19
02,11,15,14,1.0,1.0,18.72,76.83,4.1,243.22
02,11,15,15,0.9,0.8,19.17,76.89,0.0,217.36
02,11,15,16,0.8,0.9,20.14,77.17,0.0,221.88
02,11,15,17,0.4,0.3,20.03,77.2,1.8,91.06
02,11,15,18,0.1,0.1,19.05,77.01,3.3,29.49
20,11,15,06,0.1,0.0,16.78,78.6,0.0,13.52
20,11,15,07,0.3,0.3,16.86,78.52,0.0,89.02
20,11,15,08,0.8,0.8,17.56,78.59,0.0,210.19
20,11,15,09,0.9,0.8,18.02,78.79,0.0,225.61
20,11,15,10,1.6,1.6,19.36,79.12,0.0,431.86
20,11,15,11,2.6,2.6,20.94,79.45,0.0,746.24
20,11,15,12,2.8,2.7,21.86,79.56,0.0,845.8
20,11,15,13,3.3,3.3,22.84,79.79,0.0,1014.06
20,11,15,14,1.3,1.3,22.29,79.64,0.0,375.85
20,11,15,15,2.2,2.0,22.33,79.69,0.0,579.93
20,11,15,16,1.7,1.7,22.69,79.79,0.0,485.84
20,11,15,17,1.1,1.1,22.88,79.81,0.0,346.74
20,11,15,18,0.5,0.5,22.0,79.57,0.0,198.29
20,11,15,19,0.1,0.1,20.91,79.35,0.0,39.1
21,11,15,06,0.0,0.0,12.48,77.55,0.0,11.36
21,11,15,07,0.4,0.3,12.91,77.66,0.0,90.59
21,11,15,08,1.0,1.1,15.11,77.97,0.0,294.61
21,11,15,09,1.9,1.8,17.97,78.99,0.0,497.0
21,11,15,10,2.8,2.6,19.83,79.35,0.0,740.97
21,11,15,11,3.1,3.0,21.13,79.62,0.0,924.61
21,11,15,12,3.4,3.4,22.37,79.68,0.0,1052.05
21,11,15,13,3.5,3.4,23.42,79.95,0.0,1072.01
21,11,15,14,3.0,2.9,24.38,80.3,0.0,985.1
21,11,15,15,3.0,3.0,25.45,80.45,0.0,799.58
21,11,15,16,2.2,2.1,26.25,80.57,0.0,638.9
21,11,15,17,1.4,1.4,26.71,80.63,0.0,468.18
21,11,15,18,0.5,0.4,26.88,80.73,0.0,218.89
21,11,15,19,0.1,0.1,26.04,80.41,0.0,35.15
22,11,15,06,0.0,0.0,17.02,78.57,0.0,10.54
22,11,15,07,0.3,0.3,17.46,78.65,0.0,62.07
22,11,15,08,0.6,0.6,18.84,79.13,0.0,174.16
22,11,15,09,1.7,1.6,20.7,79.58,0.0,445.61
22,11,15,10,1.4,1.4,22.97,80.09,0.0,403.9
22,11,15,11,1.7,1.7,24.25,80.5,0.0,464.3
22,11,15,12,2.7,2.6,25.68,80.82,0.0,819.15
22,11,15,13,2.9,2.8,27.53,81.08,0.0,950.42
22,11,15,14,2.7,2.6,29.07,81.43,0.0,827.68
22,11,15,15,2.2,2.2,29.95,81.43,0.0,636.42
22,11,15,16,1.3,1.2,29.83,81.27,0.0,358.69
22,11,15,17,0.5,0.5,28.34,80.89,0.0,129.21
22,11,15,18,0.1,0.1,24.92,80.25,0.1,38.84
22,11,15,19,0.1,0.1,23.42,79.97,0.0,11.82
23,11,15,06,0.0,0.0,20.33,79.33,0.0,11.11
23,11,15,07,0.2,0.3,21.06,79.98,0.0,62.52
23,11,15,08,1.1,1.0,22.58,80.23,0.0,288.22
23,11,15,09,1.7,1.7,23.86,80.24,0.0,480.46
23,11,15,10,2.3,2.2,25.06,80.47,0.0,642.03
23,11,15,11,2.8,2.7,26.39,80.69,0.0,816.22
23,11,15,12,3.2,3.2,27.4,80.77,0.0,988.9
23,11,15,13,2.8,2.8,28.15,81.07,0.0,843.34
23,11,15,14,2.3,2.3,29.44,81.49,0.0,794.93
23,11,15,15,2.4,2.3,29.54,81.42,0.0,619.44
23,11,15,16,1.1,1.1,29.37,81.27,0.0,299.78
23,11,15,17,0.4,0.4,26.76,80.53,0.0,111.37
23,11,15,18,0.6,0.6,25.84,80.42,0.0,190.26
23,11,15,19,0.2,0.1,24.73,80.17,0.0,44.44
24,11,15,06,0.0,0.1,21.31,79.46,0.0,5.13
24,11,15,07,0.3,0.2,21.58,79.49,0.0,71.95
24,11,15,08,0.5,0.6,21.99,79.6,0.0,144.24
24,11,15,09,1.1,0.9,22.65,79.72,0.0,264.42
24,11,15,10,1.4,1.4,24.03,80.05,0.0,388.29
24,11,15,11,1.9,1.9,24.56,80.21,0.0,524.15
24,11,15,12,2.1,2.1,25.61,80.39,0.0,625.04
24,11,15,13,2.6,2.6,26.47,80.7,0.0,820.65
24,11,15,14,2.5,2.4,27.44,80.88,0.0,728.08
24,11,15,15,2.7,2.7,28.54,81.09,0.0,813.28
24,11,15,16,1.5,1.5,29.43,81.31,0.0,449.47
24,11,15,17,1.5,1.4,29.87,81.28,0.0,486.62
24,11,15,18,0.6,0.6,29.53,81.1,0.0,233.17
24,11,15,19,0.1,0.1,28.08,80.79,0.0,50.28
25,11,15,06,0.0,0.0,21.38,79.27,0.0,12.3
25,11,15,07,0.3,0.2,21.47,79.57,0.0,51.06
25,11,15,08,0.9,0.9,23.17,80.37,0.0,252.17
25,11,15,09,1.7,1.7,24.4,80.2,0.0,482.57
25,11,15,10,2.4,2.4,26.15,80.51,0.0,666.37
25,11,15,11,2.4,2.3,26.88,80.56,0.0,713.01
25,11,15,12,2.9,2.9,28.14,80.76,0.0,926.96
25,11,15,13,2.6,2.5,29.46,80.99,0.0,1016.75
25,11,15,14,1.9,1.9,29.38,80.91,0.0,552.74
25,11,15,15,1.4,1.4,28.1,80.67,0.0,384.45
25,11,15,16,2.1,2.0,29.78,80.96,0.0,611.16
25,11,15,17,1.4,1.4,30.44,81.03,0.0,467.06
25,11,15,18,0.4,0.4,29.75,80.94,0.0,179.24
25,11,15,19,0.1,0.1,28.6,80.63,0.0,42.55
26,11,15,06,0.1,0.1,19.98,78.84,0.0,7.9
26,11,15,07,0.2,0.2,20.22,78.88,0.0,57.83
26,11,15,08,0.7,0.7,20.8,78.99,0.0,181.41
26,11,15,09,1.2,1.1,23.17,79.73,0.0,309.62
26,11,15,10,1.5,1.5,24.71,79.93,0.0,402.1
26,11,15,11,2.5,2.4,26.33,80.33,0.0,703.74
26,11,15,12,2.0,2.0,27.33,80.47,0.0,562.94
26,11,15,13,1.4,1.4,27.32,80.4,0.0,369.37
26,11,15,14,0.4,0.4,26.67,80.33,0.0,98.17
26,11,15,15,0.1,0.1,23.51,79.57,0.6,42.31
26,11,15,16,0.1,0.1,21.55,79.19,0.0,13.65
26,11,15,17,0.0,0.0,21.03,79.1,1.0,7.61
26,11,15,18,0.1,0.1,20.62,79.01,0.2,6.53
27,11,15,06,0.0,0.0,20.34,79.05,0.0,5.72
27,11,15,07,0.2,0.2,20.71,79.09,0.0,56.37
27,11,15,08,0.8,0.8,22.31,79.85,0.0,225.51
27,11,15,09,1.4,1.3,24.23,80.12,0.0,366.52
27,11,15,10,1.2,1.1,24.55,80.06,0.0,297.89
27,11,15,11,1.1,1.2,25.13,80.21,0.0,291.34
27,11,15,12,1.0,0.9,25.48,80.29,0.0,240.22
27,11,15,13,0.3,0.3,24.85,80.12,1.7,82.38
27,11,15,14,0.3,0.3,23.16,79.72,0.9,59.46
27,11,15,15,0.4,0.4,23.44,79.9,0.6,107.71
27,11,15,16,0.3,0.3,23.24,79.87,0.5,69.3
27,11,15,17,0.0,0.0,22.57,79.69,1.9,9.34
27,11,15,18,0.0,0.0,21.77,79.51,4.6,2.71
28,11,15,06,0.0,0.0,19.27,78.91,0.0,3.47
28,11,15,07,0.1,0.1,19.38,79.07,0.0,20.43
28,11,15,08,0.4,0.3,20.39,79.34,0.0,82.93
28,11,15,09,0.4,0.4,20.99,79.46,0.0,105.41
28,11,15,10,0.7,0.7,21.89,79.67,0.0,173.06
28,11,15,11,1.1,1.1,22.94,79.81,0.0,267.76
28,11,15,12,1.1,1.0,23.51,80.0,0.0,266.65
28,11,15,13,0.9,0.9,23.78,80.15,0.0,222.07
28,11,15,14,1.1,1.1,24.73,80.36,0.0,297.66
28,11,15,15,1.3,1.3,25.04,80.25,0.0,343.77
28,11,15,16,1.0,1.0,25.15,80.26,0.0,266.3
28,11,15,17,0.9,0.8,24.93,80.25,0.0,228.17
28,11,15,18,0.6,0.6,25.23,80.36,0.0,176.48
28,11,15,19,0.1,0.1,25.04,80.35,0.0,51.95
29,11,15,06,0.0,0.0,19.97,79.3,0.0,4.31
29,11,15,07,0.2,0.1,20.09,79.34,0.0,34.67
29,11,15,08,0.3,0.4,20.74,79.49,0.0,81.96
29,11,15,09,0.7,0.7,21.43,79.72,0.0,195.58
29,11,15,10,1.1,1.1,21.88,79.79,0.0,288.91
29,11,15,11,1.3,1.2,21.74,79.68,0.1,314.05
29,11,15,12,1.7,1.7,23.7,80.15,0.0,485.82
29,11,15,13,3.0,3.0,25.19,80.46,0.0,918.12
29,11,15,14,2.9,2.8,26.34,80.74,0.0,964.4
29,11,15,15,2.9,2.9,26.75,80.83,0.0,797.35
29,11,15,16,2.0,1.9,27.53,80.98,0.0,558.29
29,11,15,17,0.9,0.9,27.28,80.88,0.0,276.05
29,11,15,18,0.5,0.5,26.4,80.66,0.0,133.02
29,11,15,19,0.1,0.1,25.13,80.3,0.0,31.17
03,11,15,06,0.1,0.1,17.45,76.72,0.0,5.05
03,11,15,07,0.1,0.1,17.43,76.69,0.0,48.62
03,11,15,08,0.9,0.9,18.76,77.12,0.0,227.54
03,11,15,09,1.3,1.2,20.07,77.42,0.0,325.72
03,11,15,10,1.7,1.7,21.1,77.87,0.0,438.83
03,11,15,11,2.3,2.3,22.33,78.25,0.0,654.44
03,11,15,12,2.3,2.2,23.53,78.32,0.0,636.77
03,11,15,13,1.7,1.7,24.51,78.58,0.0,464.45
03,11,15,14,1.3,1.2,24.79,78.57,0.0,324.33
03,11,15,15,1.7,1.7,25.67,78.84,0.0,462.57
03,11,15,16,1.0,1.0,25.61,78.67,0.0,267.38
03,11,15,17,0.4,0.4,25.0,78.48,0.0,96.88
03,11,15,18,0.1,0.1,24.01,78.25,0.0,32.72
30,11,15,06,0.1,0.0,17.04,78.47,0.0,10.56
30,11,15,07,0.2,0.3,18.22,78.69,0.0,68.82
30,11,15,08,0.9,0.9,20.55,79.72,0.0,238.21
30,11,15,09,1.9,1.8,22.55,79.86,0.0,507.66
30,11,15,10,1.5,1.4,22.43,79.64,0.0,406.53
30,11,15,11,1.6,1.5,22.96,79.75,0.0,425.57
30,11,15,12,1.8,1.7,23.54,79.89,0.0,496.41
30,11,15,13,1.3,1.3,23.69,79.94,0.0,369.75
30,11,15,14,2.1,1.9,24.41,80.08,0.0,572.06
30,11,15,15,1.3,1.2,24.51,80.06,0.0,359.7
30,11,15,16,1.2,1.2,24.48,80.05,0.0,321.32
30,11,15,17,1.1,1.0,24.4,80.01,0.0,304.25
30,11,15,18,0.6,0.6,24.14,79.93,0.0,174.75
30,11,15,19,0.2,0.2,23.35,79.8,0.0,50.61
04,11,15,06,0.0,0.0,20.49,77.57,0.2,0.15
04,11,15,07,0.1,0.1,19.95,77.44,2.8,8.28
04,11,15,08,0.2,0.2,19.57,77.35,0.2,55.93
04,11,15,09,0.4,0.3,20.34,77.5,0.0,87.01
04,11,15,10,0.9,1.0,21.11,77.71,0.0,245.91
04,11,15,11,1.3,1.2,22.62,78.17,0.0,320.31
04,11,15,12,1.0,1.0,23.26,78.34,0.0,262.12
04,11,15,13,1.4,1.4,24.31,78.59,0.0,365.33
04,11,15,14,1.3,1.2,24.51,78.52,0.0,334.76
04,11,15,15,2.0,2.0,25.47,78.7,0.0,546.72
04,11,15,16,0.6,0.6,24.0,78.34,0.0,159.03
04,11,15,17,0.3,0.3,22.82,78.12,0.0,77.3
04,11,15,18,0.2,0.1,21.82,77.88,0.0,39.05
04,11,15,19,0.0,0.1,21.32,77.78,0.0,11.51
05,11,15,06,0.0,0.0,18.07,77.05,0.1,2.15
05,11,15,07,0.1,0.1,18.08,77.06,0.2,29.7
05,11,15,08,0.4,0.3,18.4,77.15,0.0,87.68
05,11,15,09,0.9,0.9,19.18,77.36,0.2,219.84
05,11,15,10,0.8,0.8,19.36,77.41,0.1,208.42
05,11,15,11,1.0,0.9,19.82,77.54,0.3,237.83
05,11,15,12,0.9,0.9,20.76,77.81,0.0,233.68
05,11,15,13,1.0,1.0,22.26,78.1,0.0,264.38
05,11,15,14,2.2,2.1,23.95,78.5,0.0,618.3
05,11,15,15,1.9,1.9,24.89,78.63,0.0,518.22
05,11,15,16,1.4,1.4,25.35,78.78,0.0,374.32
05,11,15,17,1.2,1.1,24.84,78.67,0.0,338.43
05,11,15,18,0.6,0.6,24.29,78.5,0.0,213.87
06,11,15,06,0.0,0.0,16.55,76.66,0.0,5.41
06,11,15,07,0.1,0.2,16.71,76.75,0.0,36.27
06,11,15,08,0.4,0.3,17.25,76.91,0.0,88.08
06,11,15,09,0.6,0.6,17.74,77.08,0.0,147.6
06,11,15,10,0.9,0.9,18.17,77.16,0.0,230.91
06,11,15,11,2.6,2.6,19.53,77.57,0.0,810.73
06,11,15,12,3.4,3.3,21.33,77.91,0.0,1045.94
06,11,15,13,3.3,3.3,22.59,78.19,0.0,1027.07
06,11,15,14,3.3,3.3,23.61,78.38,0.0,1019.3
06,11,15,15,2.6,2.6,24.46,78.55,0.0,741.95
06,11,15,16,2.4,2.3,25.48,78.88,0.0,595.92
06,11,15,17,1.3,1.3,25.75,78.95,0.0,456.57
06,11,15,18,0.5,0.5,26.04,79.19,0.0,204.62
07,11,15,06,0.0,0.0,16.05,76.6,0.0,6.18
07,11,15,07,0.2,0.2,16.82,76.73,0.0,75.44
07,11,15,08,0.9,0.9,18.67,77.3,0.0,249.12
07,11,15,09,1.7,1.7,21.45,78.03,0.0,448.07
07,11,15,10,2.1,2.1,22.06,77.99,0.0,593.62
07,11,15,11,3.1,3.1,23.56,78.38,0.0,919.18
07,11,15,12,3.4,3.4,24.67,78.53,0.0,1045.23
07,11,15,13,3.4,3.3,25.7,78.82,0.0,1062.61
07,11,15,14,3.0,3.0,26.95,79.11,0.0,910.35
07,11,15,15,2.7,2.7,27.72,79.2,0.0,754.31
07,11,15,16,2.4,2.3,28.27,79.32,0.0,635.72
07,11,15,17,1.1,1.2,28.28,79.27,0.0,333.56
07,11,15,18,0.2,0.1,26.81,78.99,0.0,46.38
08,11,15,06,0.0,0.0,17.88,77.07,0.0,0.72
08,11,15,07,0.0,0.0,17.59,76.97,0.3,0.58
08,11,15,08,0.0,0.1,17.73,77.01,2.6,4.88
08,11,15,09,0.5,0.4,18.23,77.1,0.1,118.12
08,11,15,10,1.9,1.9,20.47,77.66,0.0,504.23
08,11,15,11,1.0,1.0,20.81,77.78,0.0,243.74
08,11,15,12,0.7,0.6,20.71,77.7,0.0,159.71
08,11,15,13,1.3,1.4,21.57,78.07,0.0,356.3
08,11,15,14,1.3,1.2,21.79,77.98,0.1,304.73
08,11,15,15,0.2,0.2,19.81,77.37,3.7,52.02
08,11,15,16,0.3,0.3,18.59,77.23,1.3,78.05
08,11,15,17,0.1,0.1,18.51,77.21,0.9,25.46
08,11,15,18,0.1,0.0,18.09,77.14,4.2,4.29
09,11,15,06,0.0,0.0,16.15,76.77,0.0,4.0
09,11,15,07,0.1,0.2,16.42,76.86,0.0,34.32
09,11,15,08,0.4,0.4,17.3,76.99,0.0,103.16
09,11,15,09,1.0,0.9,18.52,77.33,0.0,244.0
09,11,15,10,2.3,2.3,20.14,77.92,0.0,681.04
09,11,15,11,3.0,2.9,22.45,78.57,0.0,895.52
09,11,15,12,3.4,3.3,24.09,78.78,0.0,1016.64
09,11,15,13,3.1,3.2,26.23,79.23,0.0,1034.48
09,11,15,14,2.8,2.8,28.8,79.77,0.0,944.16
09,11,15,15,3.2,3.1,29.81,79.95,0.0,751.32
09,11,15,16,2.1,2.1,30.47,80.16,0.0,571.33
09,11,15,17,1.3,1.2,30.95,80.42,0.0,436.72
09,11,15,18,0.4,0.5,30.47,80.16,0.0,193.74
01,12,15,06,0.0,0.0,17.81,78.62,0.0,10.83
01,12,15,07,0.3,0.3,18.5,78.89,0.0,74.58
01,12,15,08,0.8,0.6,19.82,79.2,0.0,196.4
01,12,15,09,1.3,1.2,21.08,79.43,0.0,337.71
01,12,15,10,1.7,1.6,22.53,79.7,0.0,459.64
01,12,15,11,1.5,1.4,23.19,79.76,0.0,413.55
01,12,15,12,1.6,1.5,23.6,80.06,0.0,414.6
01,12,15,13,1.7,1.6,24.59,80.37,0.0,499.61
01,12,15,14,1.3,1.2,24.18,80.02,0.0,334.01
01,12,15,15,1.1,1.1,23.87,79.97,0.0,293.93
01,12,15,16,0.7,0.6,23.69,79.97,0.0,184.34
01,12,15,17,0.8,0.7,23.37,79.91,0.0,209.14
01,12,15,18,0.6,0.6,24.18,80.04,0.0,182.66
01,12,15,19,0.1,0.1,24.04,80.05,0.0,47.4
10,12,15,06,0.0,0.0,19.73,78.98,0.0,13.43
10,12,15,07,0.2,0.2,20.33,79.13,0.0,42.54
10,12,15,08,0.4,0.4,20.82,79.24,0.0,102.49
10,12,15,09,1.0,0.9,21.59,79.37,0.0,244.18
10,12,15,10,1.2,1.1,22.18,79.48,0.0,311.45
10,12,15,11,1.7,1.7,23.29,79.67,0.0,482.41
10,12,15,12,1.7,1.7,23.67,79.74,0.0,456.56
10,12,15,13,2.2,2.2,24.7,79.98,0.0,614.09
10,12,15,14,2.7,2.7,26.04,80.26,0.0,803.03
10,12,15,15,1.9,1.8,26.19,80.29,0.0,538.71
10,12,15,16,1.9,1.9,26.8,80.47,0.0,547.77
10,12,15,17,1.3,1.3,26.84,80.52,0.0,409.36
10,12,15,18,0.7,0.6,27.13,80.62,0.0,254.75
10,12,15,19,0.1,0.1,26.42,80.54,0.0,55.97
11,12,15,06,0.0,0.0,19.08,78.89,0.0,4.21
11,12,15,07,0.2,0.2,19.0,78.89,0.0,42.9
11,12,15,08,0.3,0.3,19.33,78.96,0.0,94.18
11,12,15,09,1.4,1.3,20.21,78.33,0.0,349.24
11,12,15,10,2.4,2.5,22.82,80.53,0.0,699.11
11,12,15,11,2.9,2.8,25.37,80.46,0.0,877.11
11,12,15,12,3.1,3.1,27.1,80.59,0.0,957.71
11,12,15,13,2.9,2.8,28.46,80.92,0.0,935.11
11,12,15,14,0.4,0.5,29.26,80.92,0.0,868.23
11,12,15,15,0.7,0.7,29.84,81.08,0.0,720.55
11,12,15,16,2.3,2.2,30.58,81.34,0.0,662.62
11,12,15,17,1.4,1.4,30.91,81.46,0.0,484.97
11,12,15,18,0.6,0.6,30.82,81.53,0.0,240.77
11,12,15,19,0.1,0.2,29.49,80.99,0.0,47.35
12,12,15,06,0.1,0.0,20.24,78.97,0.0,9.11
12,12,15,07,0.2,0.2,20.3,78.99,0.0,60.17
12,12,15,08,0.6,0.6,20.85,79.08,0.0,153.17
12,12,15,09,1.2,1.2,22.52,79.53,0.0,305.25
12,12,15,10,1.8,1.7,24.63,80.03,0.0,478.22
12,12,15,11,2.2,2.2,26.34,80.52,0.0,636.02
12,12,15,12,2.9,2.9,27.96,80.44,0.0,854.39
12,12,15,13,2.8,2.7,28.65,80.53,0.0,852.65
12,12,15,14,2.7,2.7,29.07,80.61,0.0,813.21
12,12,15,15,2.8,2.8,29.04,80.59,0.0,797.67
12,12,15,16,2.0,2.0,29.42,80.73,0.0,589.98
12,12,15,17,1.5,1.4,29.66,80.84,0.0,462.1
12,12,15,18,0.7,0.8,29.73,80.83,0.0,275.52
12,12,15,19,0.1,0.1,29.05,80.52,0.0,57.69
13,12,15,06,0.0,0.0,20.03,78.75,0.0,5.75
13,12,15,07,0.2,0.2,21.25,78.94,0.0,51.85
13,12,15,08,0.7,0.7,22.71,79.35,0.0,188.27
13,12,15,09,1.4,1.4,24.41,79.92,0.0,384.36
13,12,15,10,1.2,1.2,24.85,79.85,0.0,310.79
13,12,15,11,0.6,0.6,24.5,79.73,0.0,148.1
13,12,15,12,0.5,0.5,23.98,79.55,0.0,120.39
13,12,15,13,0.2,0.1,22.8,79.22,4.0,34.57
13,12,15,14,0.1,0.1,20.57,78.85,5.0,32.13
13,12,15,15,0.2,0.2,20.4,78.83,3.3,49.21
13,12,15,16,0.2,0.3,20.65,78.88,0.5,59.26
13,12,15,17,0.3,0.2,21.56,79.08,0.9,73.47
13,12,15,18,0.7,0.6,23.0,79.45,0.0,184.82
13,12,15,19,0.2,0.2,23.49,79.63,0.0,71.51
14,12,15,06,0.0,0.1,18.99,78.56,0.0,10.56
14,12,15,07,0.3,0.3,19.44,78.73,0.0,81.05
14,12,15,08,0.9,0.8,20.64,78.93,0.0,225.48
14,12,15,09,0.8,0.8,22.87,79.5,0.0,223.94
14,12,15,10,0.7,0.7,22.96,79.49,0.0,169.9
14,12,15,11,0.6,0.6,22.62,79.36,0.0,140.4
14,12,15,12,0.3,0.3,21.77,79.19,0.0,69.71
14,12,15,13,0.2,0.1,21.46,79.16,0.0,44.66
14,12,15,14,0.2,0.2,20.98,79.03,0.0,46.47
14,12,15,15,0.0,0.1,20.68,78.99,2.3,16.49
14,12,15,16,0.1,0.0,20.11,78.9,6.4,11.94
14,12,15,17,0.0,0.0,20.15,78.94,2.2,7.64
14,12,15,18,0.0,0.0,20.44,79.01,3.5,2.39
14,12,15,19,0.0,0.0,20.42,78.96,8.1,2.45
15,12,15,06,0.0,0.0,20.23,79.07,0.0,4.73
15,12,15,07,0.3,0.2,20.64,79.23,0.0,68.0
15,12,15,08,0.2,0.2,21.25,79.34,0.0,51.29
15,12,15,09,0.2,0.2,21.4,79.39,0.0,53.87
15,12,15,10,1.0,0.9,21.91,79.49,0.0,245.79
15,12,15,11,2.6,2.5,23.91,79.82,0.0,761.0
15,12,15,12,2.3,2.3,25.63,80.14,0.0,672.27
15,12,15,13,1.6,1.6,26.21,80.28,0.0,693.14
15,12,15,14,2.1,2.1,26.1,80.27,0.0,347.75
15,12,15,15,1.5,1.5,26.39,80.38,0.0,422.77
15,12,15,16,1.0,1.0,26.33,80.39,0.0,276.89
15,12,15,17,1.2,1.1,26.77,80.51,0.0,324.56
15,12,15,18,0.7,0.7,27.44,80.78,0.0,245.07
15,12,15,19,0.1,0.1,26.25,80.43,0.0,47.74
16,12,15,06,0.1,0.1,19.44,78.88,0.0,13.5
16,12,15,07,0.2,0.2,20.76,79.73,0.0,67.8
16,12,15,08,0.8,0.8,21.77,79.83,0.0,191.61
16,12,15,09,1.6,1.6,23.21,79.91,0.0,459.78
16,12,15,10,2.4,2.3,24.33,80.12,0.0,651.26
16,12,15,11,2.8,2.8,25.5,80.34,0.0,838.59
16,12,15,12,3.0,3.0,26.61,80.48,0.0,973.13
16,12,15,13,3.3,3.2,27.98,80.79,0.0,1018.57
16,12,15,14,3.0,3.1,29.47,81.18,0.0,955.87
16,12,15,15,2.7,2.6,30.47,81.45,0.0,812.14
16,12,15,16,2.2,2.2,31.45,81.57,0.0,649.78
16,12,15,17,1.4,1.4,31.69,81.42,0.0,481.37
16,12,15,18,0.6,0.6,30.92,81.16,0.0,234.23
16,12,15,19,0.2,0.2,29.3,80.85,0.0,44.89
17,12,15,06,0.0,0.0,19.7,78.8,0.0,10.24
17,12,15,07,0.2,0.2,21.06,78.92,0.0,59.08
17,12,15,08,0.8,0.7,23.45,79.77,0.0,177.78
17,12,15,09,1.6,1.6,25.53,80.27,0.0,445.62
17,12,15,10,2.2,2.2,26.7,80.65,0.0,638.37
17,12,15,11,2.9,2.9,27.84,80.66,0.0,840.24
17,12,15,12,3.1,3.1,29.0,80.86,0.0,985.52
17,12,15,13,2.9,2.9,30.27,81.17,0.0,914.55
17,12,15,14,2.6,2.6,31.47,81.42,0.0,820.35
17,12,15,15,2.6,2.5,32.87,81.49,0.0,773.97
17,12,15,16,2.0,2.0,33.26,81.55,0.0,612.68
17,12,15,17,1.1,1.1,32.77,81.39,0.0,348.91
17,12,15,18,0.6,0.6,31.75,81.16,0.0,167.82
17,12,15,19,0.1,0.1,30.16,80.8,0.0,38.96
18,12,15,06,0.1,0.0,21.94,79.17,0.0,7.1
18,12,15,07,0.2,0.2,22.27,79.24,0.0,49.99
18,12,15,08,0.5,0.6,23.23,79.46,0.0,150.45
18,12,15,09,0.9,0.9,24.83,79.94,0.0,234.58
18,12,15,10,1.9,1.9,27.71,80.44,0.0,536.9
18,12,15,11,2.4,2.2,30.77,80.97,0.0,685.26
18,12,15,12,2.6,2.6,32.23,81.2,0.0,825.83
18,12,15,13,1.7,1.7,31.96,81.1,0.0,546.75
18,12,15,14,2.7,2.6,32.47,81.13,0.0,703.31
